"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.033257879E1,-2.379372025E1,-1.140347481E0,-3.741838837E1
3.043306779E1,-2.117903137E1,-4.878057480E0,-3.843579865E1
3.053355679E1,-2.029868317E1,-8.093206406E0,-3.847274017E1
3.063404579E1,-2.079480934E1,-1.167736435E1,-3.714916992E1
3.073453379E1,-2.240774155E1,-1.609109688E1,-3.467423630E1
3.083502279E1,-2.318284607E1,-1.870174789E1,-3.286450195E1
3.093551179E1,-2.484048843E1,-1.924241257E1,-3.165587997E1
3.103600079E1,-2.598243141E1,-1.782645988E1,-3.144329453E1
3.113648979E1,-2.658818436E1,-1.351346397E1,-3.335018539E1
3.123697792E1,-2.648890305E1,-7.559234619E0,-3.504785538E1
3.133746692E1,-2.539672852E1,-1.699977875E0,-3.655058670E1
3.143795592E1,-2.652190971E1,4.803250313E0,-3.588531494E1
3.153844492E1,-2.634705353E1,1.030020332E1,-3.504122162E1
3.163893392E1,-2.397586060E1,1.424822426E1,-3.510678864E1
3.173942192E1,-2.291934204E1,1.603339767E1,-3.503618622E1
3.183991092E1,-2.198185730E1,1.754539490E1,-3.479432297E1
3.194039992E1,-2.140809631E1,1.694739151E1,-3.527403259E1
3.204088892E1,-2.197758675E1,1.469110870E1,-3.565846634E1
3.214137692E1,-2.300797272E1,1.201440716E1,-3.607215500E1
3.224186575E1,-2.386790466E1,9.119231224E0,-3.615446854E1
3.234235475E1,-2.639297485E1,5.697037697E0,-3.562535095E1
3.244284375E1,-2.797584534E1,2.626482964E0,-3.527206802E1
3.254333275E1,-2.728218842E1,-5.563745499E-1,-3.615011597E1
3.264382075E1,-2.558129120E1,-4.663812637E0,-3.722001266E1
3.274430975E1,-2.509107208E1,-6.970693588E0,-3.682057953E1
3.284479875E1,-2.545150185E1,-1.190124702E1,-3.508267212E1
3.294528775E1,-2.466175461E1,-1.497948647E1,-3.423650360E1
3.304577575E1,-2.338339615E1,-1.578456688E1,-3.443109894E1
3.314626475E1,-2.206823730E1,-1.476498985E1,-3.611931992E1
3.324675350E1,-2.218307114E1,-1.121835899E1,-3.749148941E1
3.334724250E1,-2.134952545E1,-8.015092850E0,-3.888645554E1
3.344773050E1,-2.001530457E1,-5.593813896E0,-3.961706543E1
3.354821950E1,-1.989001274E1,-4.672300339E0,-3.911361313E1
3.364870850E1,-2.012028313E1,-9.696279526E0,-3.809198761E1
3.374919650E1,-2.224220276E1,-1.381945038E1,-3.547777176E1
3.384968550E1,-2.487583160E1,-1.651403618E1,-3.284489059E1
3.395017450E1,-2.590977478E1,-1.729473686E1,-3.189231110E1
3.405066350E1,-2.528918648E1,-1.601205826E1,-3.285318375E1
3.415115150E1,-2.524085045E1,-1.342272758E1,-3.396485901E1
3.425164088E1,-2.236634254E1,-8.573156357E0,-3.684063339E1
3.435212987E1,-1.817539024E1,-2.570985794E0,-3.974036789E1
3.445261888E1,-1.497380257E1,2.717292786E0,-4.104292679E1
3.455310687E1,-1.236607647E1,5.986404419E0,-4.159453583E1
3.465359588E1,-1.065009785E1,8.906101227E0,-4.160961914E1
3.475408487E1,-1.369014263E1,9.257922173E0,-4.103425217E1
3.485457288E1,-1.943570518E1,5.629852295E0,-4.001560593E1
3.495506187E1,-2.400623322E1,2.011628628E0,-3.854402161E1
3.505555088E1,-2.649972534E1,-5.142413139E0,-3.694582367E1
3.515603988E1,-2.602006721E1,-1.056838799E1,-3.598633194E1
3.525652738E1,-2.529486847E1,-1.742815590E1,-3.325455093E1
3.535701637E1,-2.379627419E1,-2.501243782E1,-2.891996765E1
3.545750537E1,-2.320564461E1,-2.784305382E1,-2.671506882E1
3.555799337E1,-2.432180786E1,-2.552587700E1,-2.822442627E1
3.565848237E1,-2.350989532E1,-2.001453018E1,-3.221062469E1
3.575897138E1,-2.447698975E1,-1.763061333E1,-3.254030228E1
3.585946037E1,-2.491713715E1,-1.352924919E1,-3.401574326E1
3.595994838E1,-2.528772545E1,-7.978889465E0,-3.541226196E1
3.606043737E1,-2.575982285E1,-2.812413216E0,-3.582685089E1
3.616092638E1,-2.593624496E1,2.837851524E0,-3.615952682E1
3.626141542E1,-2.621161652E1,4.578778744E0,-3.592016220E1
3.636190442E1,-2.661910248E1,5.093961239E0,-3.591313171E1
3.646239342E1,-2.718208122E1,4.588404655E0,-3.569651031E1
3.656288142E1,-2.571598816E1,5.567076683E0,-3.674201202E1
3.666337042E1,-2.436247635E1,8.655693054E0,-3.705110550E1
3.676385942E1,-2.429785538E1,1.025792980E1,-3.681894302E1
3.686434742E1,-2.525545883E1,1.108173943E1,-3.610777283E1
3.696483642E1,-2.548702621E1,1.093626499E1,-3.602270508E1
3.706532542E1,-2.599412537E1,6.169508934E0,-3.669985580E1
3.716581342E1,-2.860087776E1,-2.722598076E0,-3.496137619E1
3.726630542E1,-3.208326721E1,-8.908464432E0,-3.107265091E1
3.736679442E1,-3.396801758E1,-1.247311783E1,-2.822563553E1
3.746728242E1,-3.269589615E1,-1.344827271E1,-2.901021957E1
3.756777142E1,-3.234246063E1,-1.603502655E1,-2.809033203E1
3.766826042E1,-3.126375389E1,-1.798205566E1,-2.761278915E1
3.776874842E1,-3.058681488E1,-1.960747147E1,-2.700578308E1
3.786923742E1,-3.105970764E1,-2.079793167E1,-2.558423615E1
3.796972642E1,-3.061828423E1,-2.152603722E1,-2.524852753E1
3.807021442E1,-3.064295006E1,-2.088688469E1,-2.567018127E1
3.817070342E1,-2.965325546E1,-1.889215088E1,-2.815094757E1
3.827119517E1,-2.966519356E1,-1.603434181E1,-3.013481522E1
3.837168317E1,-2.557655525E1,-1.052212334E1,-3.528188324E1
3.847217217E1,-2.166133881E1,-5.400123596E0,-3.862163162E1
3.857266017E1,-2.252530670E1,-1.416122437E0,-3.871420288E1
3.867314917E1,-2.311383057E1,1.843095303E0,-3.828129196E1
3.877363817E1,-2.274087906E1,4.691161156E0,-3.855296707E1
3.887412617E1,-2.206684685E1,6.850267887E0,-3.870103455E1
3.897461517E1,-2.222893143E1,7.072391987E0,-3.865308380E1
3.907510417E1,-2.247009468E1,7.811141014E0,-3.866903305E1
3.917559217E1,-2.272302628E1,6.002393723E0,-3.877328873E1
3.927607537E1,-2.444080734E1,-8.372697830E-1,-3.820066452E1
3.937656438E1,-2.642475891E1,-7.305187225E0,-3.638451385E1
3.947705237E1,-2.757392120E1,-1.184297180E1,-3.427901840E1
3.957754138E1,-2.846350479E1,-1.489519501E1,-3.206062698E1
3.967802937E1,-2.957884598E1,-1.766402245E1,-3.009535980E1
3.977851838E1,-2.943895149E1,-1.851549149E1,-2.941622162E1
3.987900737E1,-2.690046310E1,-1.897328568E1,-3.114037704E1
