"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.817095838E1,-1.209169626E-3,-1.820279285E-3,-6.795919035E-4
2.827144238E1,-1.290284097E-3,1.406379510E-3,1.669595018E-3
2.837192638E1,1.401947811E-3,1.261688769E-3,8.206444327E-4
2.847241038E1,-2.049813047E-4,1.813688781E-3,2.494178712E-3
2.857289438E1,2.374205738E-3,1.906708349E-3,-3.029780928E-4
2.867337938E1,-2.330392599E-4,-8.721803315E-4,2.883949783E-4
2.877386338E1,-6.341505796E-4,3.892513923E-4,-1.069483929E-3
2.887434254E1,-1.705638133E-3,-3.660274902E-3,-5.634150002E-4
2.897482654E1,5.451356992E-4,1.500599086E-3,-8.536332753E-4
2.907531154E1,8.359430358E-4,6.694812328E-4,1.462528482E-3
2.917579554E1,1.132428646E-3,-1.527243294E-4,-3.477761056E-4
2.927627954E1,2.976640128E-3,-3.606332466E-4,-2.086982131E-4
2.937676354E1,-5.648713559E-4,2.314315643E-3,1.025840640E-3
2.947724754E1,2.668658271E-4,1.574255526E-3,2.618043218E-4
2.957773154E1,-1.536909491E-3,-5.058632232E-4,1.583408797E-3
2.967821654E1,-1.041361131E-3,8.085970767E-4,7.836474106E-5
2.977870054E1,2.408408560E-3,-4.258584231E-4,1.959813759E-3
2.987918575E1,-2.230669372E-3,-4.038847983E-4,-2.019661479E-4
2.997966975E1,1.920012757E-3,8.612689562E-4,-2.007214818E-3
3.008015375E1,-1.179588959E-3,-2.312310971E-3,8.627162315E-4
3.018063775E1,-2.087506466E-3,3.050612286E-4,6.971862167E-4
3.028112275E1,1.490010880E-3,2.671149559E-4,9.632201400E-4
3.038160675E1,-4.092451185E-3,3.002214245E-3,-1.393701532E-3
3.048209075E1,-1.238889992E-3,7.807519287E-4,6.260380615E-4
3.058257475E1,-1.978790388E-3,-5.346871912E-4,7.833710406E-4
3.068305875E1,2.884836867E-4,4.170006141E-4,-1.183024026E-3
3.078354275E1,-2.314032055E-3,-1.851110719E-3,1.552018104E-3
3.088402588E1,-1.362530515E-3,-1.838626340E-3,-7.218385581E-4
3.098451088E1,-3.791579977E-3,-7.234006189E-4,2.719941782E-3
3.108499488E1,-2.994397655E-4,-2.945435699E-3,2.413838403E-3
3.118547888E1,7.682694122E-4,4.573957995E-4,-1.484903740E-3
3.128596288E1,5.460307002E-4,-1.662154682E-3,-4.434969742E-4
3.138644688E1,1.441943459E-3,-2.250734717E-3,-5.735817831E-4
3.148693088E1,2.480586991E-4,4.093954340E-4,-2.554983366E-4
3.158741488E1,-2.548974939E-3,6.072223186E-6,-4.123453982E-4
3.168789888E1,2.954744734E-3,-2.936315723E-4,-9.042606689E-4
3.178838288E1,-1.950300299E-3,-2.103066072E-5,3.842667211E-4
3.188886775E1,8.082715794E-4,-7.398445159E-4,6.691934541E-4
3.198935275E1,-6.852019578E-4,8.206879720E-4,-5.159713328E-5
3.208983675E1,3.004624508E-3,-1.160577871E-3,1.502016094E-4
3.219032075E1,8.722832426E-4,-2.712192480E-3,1.665406860E-3
3.229080475E1,-2.183336765E-4,-1.658876427E-3,-8.648813237E-4
3.239128875E1,-2.129796892E-3,2.615700476E-3,-5.625516642E-4
3.249177275E1,-1.036944799E-3,-1.225312706E-3,-1.102463924E-3
3.259225675E1,8.020009845E-4,-9.193266742E-4,-6.701769307E-4
3.269274075E1,1.108739525E-4,-1.818840392E-3,-1.532156020E-4
3.279322475E1,-2.008601092E-3,7.581147365E-4,2.522985451E-3
3.289370838E1,7.777158171E-4,-1.948962919E-3,3.324099816E-5
3.299419238E1,-1.786026172E-3,2.561900299E-3,1.896817237E-3
3.309467638E1,-2.101529390E-5,1.396581065E-3,7.298332639E-5
3.319516038E1,-1.262701117E-3,3.676008899E-3,-9.975656867E-4
