"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.516999558E1,-3.757186890E-2,1.675016785E-1,9.793833618E0
3.527048058E1,-3.847000122E-2,1.878593445E-1,9.804162140E0
3.537096558E1,-3.412902832E-2,1.634600830E-1,9.786648560E0
3.547145058E1,-4.760101318E-2,1.716929626E-1,9.838889923E0
3.557193558E1,-4.625381470E-2,1.829196167E-1,9.795929260E0
3.567242058E1,-3.966751099E-2,1.736389160E-1,9.762249298E0
3.577290558E1,-2.993774414E-2,1.657054138E-1,9.785900116E0
3.587339058E1,-3.891906738E-2,2.011816406E-1,9.795330505E0
3.597387458E1,-3.577560425E-2,1.658551025E-1,9.812993774E0
3.607435983E1,-4.520599365E-2,1.917512512E-1,9.831555176E0
3.617484483E1,-3.802093506E-2,1.808239746E-1,9.817185059E0
3.627532983E1,-3.652404785E-2,1.757345581E-1,9.785301361E0
3.637581483E1,-3.727249146E-2,1.683998108E-1,9.806257782E0
3.647629983E1,-4.805007935E-2,1.866618347E-1,9.815688171E0
3.657678483E1,-5.269042969E-2,1.616638184E-1,9.818681946E0
3.667726983E1,-4.221221924E-2,1.796264648E-1,9.806856537E0
3.677775483E1,-4.430786133E-2,1.646575928E-1,9.815239105E0
3.687823983E1,-3.906875610E-2,1.663041687E-1,9.802964630E0
3.697872483E1,-3.143463135E-2,1.763333130E-1,9.795929260E0
3.707920908E1,-3.532653809E-2,1.826202393E-1,9.809550934E0
3.717969308E1,-3.532653809E-2,1.628613281E-1,9.827513580E0
3.728017808E1,-4.355941772E-2,1.787283325E-1,9.772278442E0
3.738066308E1,-3.802093506E-2,1.565744019E-1,9.810149689E0
3.748114808E1,-3.921844482E-2,1.850152588E-1,9.798324280E0
3.758163308E1,-2.724334717E-2,1.755848694E-1,9.803413696E0
3.768211808E1,-4.011657715E-2,1.857637024E-1,9.781858521E0
3.778260308E1,-3.652404785E-2,1.670526123E-1,9.817783813E0
3.788308808E1,-4.056564331E-2,1.796264648E-1,9.819580078E0
3.798357308E1,-4.400848389E-2,1.734892273E-1,9.796378326E0
3.808405696E1,-3.921844482E-2,1.695973206E-1,9.801467743E0
3.818454196E1,-3.652404785E-2,1.773811340E-1,9.801767120E0
