"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.553083600E1,7.374426350E-4,1.889097504E-3,5.196896382E-4
2.563131100E1,2.783332020E-4,8.229045197E-4,-1.304596546E-3
2.573178600E1,3.659212962E-4,1.401438378E-3,-3.495793790E-4
2.583226100E1,6.933109835E-4,-5.564512685E-5,2.447173465E-4
2.593273600E1,-1.034519635E-3,-9.973542765E-4,-2.203932963E-4
2.603321100E1,-7.030917332E-4,9.439508431E-4,8.322575595E-4
2.613368600E1,1.489383169E-3,-2.560559660E-4,9.913835675E-4
2.623416100E1,-1.130480319E-3,-5.125235766E-4,9.918347932E-4
2.633463612E1,-1.084470190E-3,-7.791300304E-4,8.994331583E-4
2.643511112E1,-8.657891303E-4,-2.083525062E-3,8.367847186E-4
2.653558512E1,-1.511191949E-4,7.394338027E-4,3.416496329E-4
2.663606012E1,1.163221896E-3,-1.649506390E-3,-3.315152135E-4
2.673653512E1,-2.880208194E-5,4.130429588E-4,1.370706595E-4
2.683701012E1,5.825273693E-4,-1.837483607E-3,1.052586362E-3
2.693748512E1,-9.439326823E-5,-2.868720330E-4,-8.999046404E-4
2.703796012E1,3.684191033E-4,-9.290180169E-4,2.841576934E-4
2.713843512E1,1.332522370E-3,1.959338784E-3,2.958206460E-4
2.723891012E1,1.474468969E-3,6.989575922E-4,9.794998914E-5
2.733938917E1,-1.418941654E-3,-2.361806110E-4,2.760631032E-4
2.743986317E1,-1.496008597E-3,7.765637711E-4,1.835103612E-4
2.754033817E1,1.973567531E-3,1.647018362E-3,3.027557395E-4
2.764081317E1,-2.078047022E-3,9.992555715E-4,-1.586974016E-3
2.774128817E1,-8.534407243E-4,3.947666846E-4,-3.477116115E-5
2.784176317E1,-8.527627215E-4,4.524542019E-4,4.406045191E-4
2.794223817E1,1.831595786E-3,-8.752215654E-4,-7.121758536E-4
2.804271317E1,1.366369426E-3,-1.010303386E-3,-1.299169380E-3
2.814318717E1,8.775452152E-4,2.095773816E-4,-1.383172348E-3
2.824366217E1,-1.133279875E-3,-1.229409128E-3,7.087527774E-4
2.834413412E1,-2.291053534E-5,1.675835811E-3,-1.694775652E-3
2.844460912E1,-1.243040897E-3,-1.868465915E-3,2.516654786E-3
2.854508412E1,1.223723404E-3,-8.333432488E-4,-1.895959955E-3
2.864555912E1,2.923456952E-3,8.028983139E-4,2.049917821E-4
2.874603412E1,-2.985194325E-3,-1.987732016E-3,6.793797947E-4
2.884650812E1,-1.065423712E-4,-5.341740325E-5,2.752125962E-3
2.894698312E1,1.908168197E-4,1.871530432E-3,1.219587633E-3
2.904745812E1,-1.975150779E-3,-1.540142111E-3,-3.272776958E-4
2.914793312E1,-4.369104281E-4,-1.024683006E-4,1.630585641E-3
2.924840812E1,7.598474622E-5,-1.065516844E-3,-8.480148390E-4
2.934888204E1,4.216870293E-4,2.757688053E-3,1.692166785E-3
2.944935604E1,-3.047129139E-4,-1.523946878E-3,-2.296562307E-4
2.954983104E1,2.253642306E-4,-1.015864313E-3,6.887926720E-4
2.965030604E1,9.480211884E-4,1.842320431E-3,-4.272724036E-4
2.975078104E1,5.624694750E-4,-1.212949865E-4,1.176652964E-3
2.985125604E1,1.378362998E-3,-8.604503237E-4,1.439223997E-4
2.995173004E1,1.402666792E-3,1.050519291E-3,-1.433912083E-3
3.005220504E1,-1.725885086E-3,-3.067022189E-4,-5.268105306E-4
3.015268004E1,5.444213748E-4,-2.285379916E-3,-2.396297641E-4
3.025315504E1,5.227103829E-4,-1.182747073E-4,-6.420165300E-4
3.035363000E1,-1.923379488E-3,1.634283457E-3,-6.600003690E-4
3.045410400E1,-2.382244915E-3,-1.891975757E-3,1.613934524E-3
3.055457900E1,2.222899348E-4,-1.680085436E-3,1.943174284E-4
3.065505400E1,-1.692428254E-3,-8.490984328E-4,1.168579329E-4
3.075552900E1,-2.177235670E-3,-1.716101542E-3,9.210202843E-4
3.085600400E1,2.492601052E-4,8.676243015E-4,6.211630534E-4
3.095647800E1,-1.554711722E-3,-2.998368349E-3,-1.763369655E-3
3.105695300E1,4.619704559E-4,1.328047365E-3,1.286885235E-4
3.115742800E1,7.131500170E-4,-2.408559434E-3,-6.375648081E-4
3.125790300E1,-2.168940380E-3,1.371211838E-3,-2.248212695E-4
3.135837892E1,-1.883319579E-3,-1.629152335E-3,3.379334230E-4
3.145885292E1,5.456795916E-4,2.000682987E-3,-1.152722631E-3
3.155932792E1,1.972690225E-4,1.658909488E-3,7.583112456E-4
3.165980292E1,-4.230998456E-5,-3.350679763E-4,-4.015630111E-6
3.176027792E1,-5.038548261E-4,6.023850292E-4,2.633172553E-4
3.186075192E1,2.032896504E-3,-2.939123427E-3,-8.588982746E-5
3.196122692E1,-2.893982455E-4,-3.522094339E-4,-9.140679613E-4
3.206170192E1,-1.438586973E-3,-1.461896580E-3,-1.077644527E-3
3.216217692E1,-1.877502538E-3,-7.879156619E-4,-2.822708338E-4
3.226265092E1,1.145258546E-3,3.223591484E-4,-1.142793335E-4
3.236312604E1,-1.055142842E-3,1.947947312E-3,4.087167326E-4
3.246360104E1,-5.509061739E-4,-2.705092076E-3,-1.320584095E-3
3.256407604E1,3.505153582E-4,-1.267622691E-3,-1.037064474E-3
3.266455004E1,-3.978619352E-4,2.570769750E-3,-5.223904736E-5
3.276502504E1,-4.666019231E-4,2.086615190E-3,2.626508940E-4
3.286550004E1,1.930986531E-3,1.910508145E-3,-6.153616123E-4
3.296597504E1,-2.137477510E-3,-1.742597669E-4,-8.546174504E-4
3.306644904E1,-1.818166114E-3,-1.452838071E-3,-1.118093729E-3
3.316692404E1,3.766417503E-4,2.061606385E-3,-2.224350814E-3
3.326739904E1,1.820056699E-3,-9.102281183E-5,8.386746049E-5
3.336787367E1,2.342695370E-4,-6.746831350E-4,5.754742306E-4
3.346834767E1,-1.215469092E-5,5.820160732E-4,-1.339662937E-3
3.356882267E1,-1.302419230E-3,1.815001480E-3,-1.184589230E-3
3.366929767E1,-2.460107207E-4,-5.396339111E-4,9.991191328E-4
3.376977267E1,-3.505265340E-4,2.613617107E-5,-2.316175960E-4
3.387024667E1,-1.060814597E-3,-3.243247047E-4,2.486619633E-4
3.397072167E1,-8.260197937E-4,-4.628188908E-4,4.488995764E-4
3.407119667E1,-1.477153972E-3,-9.501706809E-4,-2.259243978E-3
3.417167067E1,-7.282048464E-4,1.510484610E-3,-2.124565654E-3
3.427214567E1,6.161443889E-5,-3.374763764E-4,5.970371421E-4
3.437262025E1,4.490846768E-4,2.226931974E-5,-3.568520769E-4
3.447309525E1,-2.633510157E-4,4.127155989E-5,4.479996860E-4
3.457356925E1,-2.782521769E-4,-1.051369589E-3,-1.134489430E-3
3.467404425E1,-2.678204328E-4,2.401787788E-5,-7.268001791E-4
3.477451925E1,-1.978962682E-3,-8.500991389E-4,-1.898986869E-3
3.487499325E1,2.677995712E-3,-9.544477798E-4,7.556448691E-4
3.497546825E1,-3.890991211E-4,2.587358467E-4,1.399771776E-3
3.507594325E1,3.769787028E-3,3.939573653E-4,1.389702549E-3
3.517641825E1,1.154638827E-3,1.090057194E-3,-7.948665880E-4
3.527689225E1,-1.607158221E-3,-1.088085584E-3,-7.892656140E-5
